CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;CD_UNI_PRO;DT_VALIDADE;DS_UNIDADE
821420;182432;21211524A2;169741;24/05/2024;FR500MG
821260;182432;21313079A2;169741;04/08/2024;FR500MG
823917;182432;21313079A2;169741;04/08/2024;FR500MG
807798;182432;21211524A2;169741;24/05/2024;FR500MG
811947;182432;21211524A2;169741;24/05/2024;FR500MG
802796;182432;21102212A3;169741;09/03/2024;FR500MG
802795;182432;09082021;169741;01/02/2022;FR500MG
802794;182432;21075399A2;169741;19/02/2024;FR500MG
801613;182432;21132587A2;169741;30/03/2024;FR500MG
805945;182432;21211524A2;169741;24/05/2024;FR500MG
806665;182432;21211524A2;169741;24/05/2024;FR500MG
802803;182432;21132587A2;169741;30/03/2024;FR500MG
809972;182432;0000142272;169741;31/08/2022;FR500MG
809971;182432;0000142272;169741;31/08/2022;FR500MG
774270;182432;21132587A2;169741;30/03/2024;FR500MG
793013;182432;21102212A3;169741;30/03/2024;FR500MG
772737;182432;21132587A2;169741;30/03/2024;FR500MG
792601;182432;21132587A2;169741;30/03/2024;FR500MG
788339;182432;21132587A2;169741;30/03/2024;FR500MG
784363;182432;21102212A3;169741;30/03/2024;FR500MG
775481;182432;21132587A2;169741;30/03/2024;FR500MG
785823;182432;21132587A2;169741;30/03/2024;FR500MG
772458;182432;21054093A2;169741;04/02/2024;FR500MG
772801;182432; 21037473A3;169741;30/01/2024;FR500MG
768643;182432;21102212A3;169741;30/03/2024;FR500MG
764598;182432; 21037473A3;169741;30/01/2024;FR500MG
770814;182432;21102212A3;169741;09/03/2024;FR500MG
768810;182432;21037473A3;169741;24/01/2024;FR500MG
768805;182432;21075399A2;169741;19/02/2024;FR500MG
768802;182432;21102212A3;169741;09/03/2024;FR500MG
768692;182432;31052021;169741;01/02/2022;FR500MG
768691;182432;21075399A2;169741;19/02/2024;FR500MG
768690;182432;21102212A3;169741;09/03/2024;FR500MG
758899;182432; 20431379A3;169741;30/10/2023;FR500MG
758893;182432; 21037473A3;169741;30/01/2024;FR500MG
765267;182432;21037473A3;169741;24/01/2024;FR500MG
774080;182432;21132587A2;169741;30/03/2024;FR500MG
771898;182432;21054087A2;169741;04/02/2024;FR500MG
763975;182432;20531411D3;169741;28/12/2023;FR500MG
770505;182432;21037473A3;169741;24/01/2024;FR500MG
765612;182432;21054090A2;169741;04/02/2024;FR500MG
765611;182432;21054087A2;169741;04/02/2024;FR500MG
765610;182432;21054093A2;169741;04/02/2024;FR500MG
761959;182432; 21037473A3;169741;30/01/2024;FR500MG
768781;182432;21075399A2;169741;19/02/2024;FR500MG
759335;182432;21037473A3;169741;24/01/2024;FR500MG
770828;182432;21102212A3;169741;30/03/2024;FR500MG
735205;182432;20234092A3;169741;30/06/2023;FR500MG
748067;182432; 20431379A3;169741;30/10/2023;FR500MG
748066;182432; 20234088A3;169741;30/06/2023;FR500MG
747172;182432;20431379A3;169741;19/10/2023;FR500MG
750625;182432;20531411D3;169741;28/12/2023;FR500MG
752523;182432;20507156A3;169741;30/12/2023;FR500MG
750412;182432;20507156A3;169741;30/12/2023;FR500MG
750391;182432;20507156A3;169741;30/12/2023;FR500MG
748069;182432; 20234088A3;169741;30/06/2023;FR500MG
745831;182432;20431379A3;169741;30/10/2023;FR500MG
750126;182432;20507156A3;169741;30/12/2023;FR500MG
747401;182432; 20431379A3;169741;30/10/2023;FR500MG
744492;182432;20234092A3;169741;30/06/2023;FR500MG
747741;182432;20431382A3;169741;19/10/2023;FR500MG
743656;182432;20311470A3;169741;30/07/2023;FR500MG
725607;182432;20234088A3;169741;04/06/2023;FR500MG
744707;182432; 20431379A3;169741;30/10/2023;FR500MG
758175;182432; 21037473A3;169741;30/01/2024;FR500MG
758174;182432; 21037473A3;169741;30/01/2024;FR500MG
750624;182432;20234088A3;169741;04/06/2023;FR500MG
750623;182432;20431379A3;169741;19/10/2023;FR500MG
750169;182432; 20234088A3;169741;30/06/2023;FR500MG
753246;182432;20515243D3;169741;18/12/2023;FR500MG
757456;182432;20515243D3;169741;18/12/2023;FR500MG
753769;182432; 20234088A3;169741;30/06/2023;FR500MG
753768;182432;21037473A3;169741;24/01/2024;FR500MG
753767;182432;20515243D3;169741;18/12/2023;FR500MG
753506;182432;20431379A3;169741;19/10/2023;FR500MG
756166;182432; 20431379A3;169741;30/10/2023;FR500MG
735067;182432;20213445A2;169741;20/05/2023;FR500MG
752396;182432;20234088A3;169741;04/06/2023;FR500MG
755669;182432;20515243D3;169741;18/12/2023;FR500MG
758302;182432;20531411D3;169741;28/12/2023;FR500MG
756298;182432;20531411D3;169741;28/12/2023;FR500MG
756291;182432;20507156A3;169741;30/12/2023;FR500MG
753074;182432;21037473A3;169741;24/01/2024;FR500MG
727121;182432;20113065A3;169741;31/03/2023;FR500MG
727120;182432;20213445A2;169741;30/05/2023;FR500MG
735099;182432;20213445A2;169741;30/05/2023;FR500MG
728332;182432;20115077A1;169741;30/05/2023;FR500MG
726171;182432;20094536A1;169741;28/02/2023;FR500MG
726170;182432;20213445A2;169741;20/05/2023;FR500MG
725778;182432;20213445A2;169741;20/05/2023;FR500MG
741476;182432;20311470A3;169741;30/07/2023;FR500MG
741254;182432;20115077A1;169741;30/05/2023;FR500MG
741253;182432;20234088A3;169741;04/06/2023;FR500MG
727797;182432;20213445A2;169741;20/05/2023;FR500MG
736152;182432;20094536A1;169741;27/02/2023;FR500MG
736151;182432; 20094540A1;169741;28/02/2023;FR500MG
736150;182432;0000135948;169741;31/01/2022;FR500MG
737461;182432;20213445A2;169741;20/05/2023;FR500MG
735700;182432;20213445A2;169741;30/05/2023;FR500MG
738596;182432;20213445A2;169741;20/05/2023;FR500MG
735223;182432;20234088A3;169741;04/06/2023;FR500MG
731632;182432;20213445A2;169741;30/05/2023;FR500MG
727292;182432;20094536A1;169741;28/02/2023;FR500MG
742263;182432;20115077A1;169741;30/05/2023;FR500MG
739503;182432;20213445A2;169741;20/05/2023;FR500MG
736468;182432;20113065A3;169741;31/03/2023;FR500MG
741927;182432;20234088A3;169741;04/06/2023;FR500MG
743662;182432;20234092A3;169741;30/06/2023;FR500MG
743661;182432;20213445A2;169741;30/05/2023;FR500MG
727058;182432;20213445A2;169741;20/05/2023;FR500MG
744062;182432;20213445A2;169741;20/05/2023;FR500MG
746006;182432;20431382A3;169741;19/10/2023;FR500MG
751044;182432;20507156A3;169741;30/12/2023;FR500MG
749515;182432;20431379A3;169741;30/10/2023;FR500MG
748033;182432; 20431379A3;169741;30/10/2023;FR500MG
744521;182432;20234092A3;169741;30/06/2023;FR500MG
750403;182432; 19462233D2;169741;30/11/2022;FR500MG
725781;182432;20094536A1;169741;28/02/2023;FR500MG
753950;182432;21037473A3;169741;24/01/2024;FR500MG
715893;182432;20213445A2;169741;30/05/2023;FR500MG
713375;182432;20113065A3;169741;31/03/2023;FR500MG
714462;182432;20113065A3;169741;31/03/2023;FR500MG
713376;182432;20115077A1;169741;30/05/2023;FR500MG
716813;182432;20113065A3;169741;31/03/2023;FR500MG
716812;182432;20213445A2;169741;30/05/2023;FR500MG
720926;182432;20066150A3;169741;28/02/2023;FR500MG
720273;182432;20113065A3;169741;31/03/2023;FR500MG
720272;182432;20213445A2;169741;30/05/2023;FR500MG
714983;182432;20213445A2;169741;30/05/2023;FR500MG
721538;182432;20094536A1;169741;28/02/2023;FR500MG
713361;182432;20213441A2;169741;20/05/2023;FR500MG
713360;182432;20115077A1;169741;30/05/2023;FR500MG
704522;182432;20213441A2;169741;20/05/2023;FR500MG
686155;182432;20094536A1;169741;27/02/2023;FR500MG
679769;182432;19462233D2;169741;30/11/2022;FR500MG
679649;182432;19496163A4;169741;30/12/2022;FR500MG
693391;182432;20094536A1;169741;27/02/2023;FR500MG
685890;182432;20094536A1;169741;27/02/2023;FR500MG
688307;182432; 20094540A1;169741;28/02/2023;FR500MG
687365;182432;0000135948;169741;21/01/2022;FR500MG
687310;182432;20094536A1;169741;28/02/2023;FR500MG
679812;182432;19513414A2;169741;18/12/2022;FR500MG
683993;182432;19513422A2;169741;31/12/2022;FR500MG
688744;182432;0000135948;169741;30/01/2022;FR500MG
681794;182432;19496163A4;169741;30/12/2022;FR500MG
690770;182432;20066150A3;169741;28/02/2023;FR500MG
690762;182432;0000135948;169741;31/01/2022;FR500MG
679976;182432;19496156A4;169741;07/12/2022;FR500MG
678783;182432;19496163A4;169741;07/12/2022;FR500MG
689803;182432; 20094540A1;169741;28/02/2023;FR500MG
689799;182432;20113065A3;169741;31/03/2023;FR500MG
677861;182432; 19462233D2;169741;30/11/2022;FR500MG
679763;182432;19462233D2;169741;30/11/2022;FR500MG
679316;182432;19496163A4;169741;07/12/2022;FR500MG
684953;182432;19513414A2;169741;18/12/2022;FR500MG
677863;182432; 19462233D2;169741;30/11/2022;FR500MG
677860;182432;19462233D2;169741;12/11/2022;FR500MG
688888;182432;0000135948;169741;30/01/2022;FR500MG
688746;182432; 20094540A1;169741;28/02/2023;FR500MG
679792;182432;19462233D2;169741;30/11/2022;FR500MG
679523;182432;19462233D2;169741;30/11/2022;FR500MG
687345;182432;0000135948;169741;21/01/2022;FR500MG
679782;182432;19462233D2;169741;30/11/2022;FR500MG
685048;182432;20063065A2;169741;28/02/2023;FR500MG
684994;182432;20066150A3;169741;28/02/2023;FR500MG
684240;182432;19513414A2;169741;18/12/2022;FR500MG
686894;182432;20066150A3;169741;28/02/2023;FR500MG
685022;182432;20066150A3;169741;28/02/2023;FR500MG
688721;182432;0000135948;169741;30/01/2022;FR500MG
681596;182432;19513422A2;169741;31/12/2022;FR500MG
680162;182432;19462233D2;169741;30/11/2022;FR500MG
688750;182432;20094536A1;169741;28/02/2023;FR500MG
698179;182432;20094536A1;169741;27/02/2023;FR500MG
698178;182432;20094540A1;169741;27/02/2023;FR500MG
679520;182432;19462233D2;169741;30/11/2022;FR500MG
679787;182432;19462233D2;169741;30/11/2022;FR500MG
686609;182432;20066150A3;169741;28/02/2023;FR500MG
698180;182432;20094540A1;169741;27/02/2023;FR500MG
680203;182432;19462233D2;169741;30/11/2022;FR500MG
681338;182432;19462233D2;169741;30/11/2022;FR500MG
685556;182432;0000135948;169741;31/01/2022;FR500MG
685669;182432;19513414A2;169741;18/12/2022;FR500MG
680791;182432;19513414A2;169741;31/12/2022;FR500MG
686443;182432;19513414A2;169741;18/12/2022;FR500MG
681618;182432;19462233D2;169741;30/11/2022;FR500MG
688762;182432;0000135948;169741;30/01/2022;FR500MG
681553;182432;19462233D2;169741;30/11/2022;FR500MG
677749;182432;19496163A4;169741;30/12/2022;FR500MG
822505;182434;HS20D016;169744;30/04/2022;AMP20MG
822320;182434;HS21CO17;169744;30/03/2023;AMP20MG
822319;182434;HS20D017;169744;30/04/2022;AMP20MG
822318;182434;9780036;169744;30/11/2021;AMP20MG
827081;182434;HS221017;169744;30/03/2023;AMP20MG
822139;182434;9780038;169744;30/12/2021;AMP20MG
824710;182434;HS21F033;169744;30/06/2023;AMP20MG
824709;182434;HS21C016;169744;31/03/2023;AMP20MG
821953;182434;HS20M055;169744;30/12/2022;AMP20MG
811312;182434;HS21CO17;169744;30/03/2023;AMP20MG
821595;182434;HS20I040;169744;30/09/2022;AMP20MG
827860;182434;HS21C017;169744;30/03/2023;AMP20MG
824510;182434;HS21C017;169744;30/03/2023;AMP20MG
822892;182434;HS21C017;169744;30/03/2023;AMP20MG
822891;182434;9780040;169744;30/01/2022;AMP20MG
829337;182434;HS21F043;169744;30/06/2023;AMP20MG
823890;182434;HS21E026;169744;30/05/2023;AMP20MG
823906;182434;506070;169744;12/02/2023;AMP20MG
823881;182434;HS21E026;169744;30/05/2023;AMP20MG
826113;182434;HS21C016;169744;31/03/2023;AMP20MG
828264;182434;HS21C016;169744;31/03/2023;AMP20MG
807444;182434;HS21C017;169744;30/03/2023;AMP20MG
824480;182434;HSC21E026;169744;30/05/2023;AMP20MG
828086;182434;HS21C017;169744;30/03/2023;AMP20MG
824777;182434;HS21C016;169744;31/03/2023;AMP20MG
830193;182434;HS21F043;169744;30/06/2023;AMP20MG
826590;182434;HS221017;169744;30/03/2023;AMP20MG
824478;182434;HSC21E026;169744;30/05/2023;AMP20MG
807445;182434;HS21C017;169744;30/03/2023;AMP20MG
824479;182434;HSC21E026;169744;30/05/2023;AMP20MG
811031;182434;HS21CO17;169744;30/03/2023;AMP20MG
816852;182434;HS21C017;169744;30/03/2023;AMP20MG
820655;182434;HS21CO17;169744;30/03/2023;AMP20MG
820646;182434;HS21C017;169744;30/03/2023;AMP20MG
811035;182434;HS21CO17;169744;30/03/2023;AMP20MG
805493;182434;HS21C017;169744;30/03/2023;AMP20MG
781133;182434;9780038;169744;30/12/2021;AMP20MG
776906;182434;C70598;169744;30/10/2023;AMP20MG
764620;182434;HS20M055;169744;30/12/2022;AMP20MG
759261;182434;HS20M055;169744;30/12/2022;AMP20MG
768211;182434;123456;169744;01/02/2022;AMP20MG
767961;182434;C33274A;169744;30/06/2023;AMP20MG
767960;182434;HS20M055;169744;30/12/2022;AMP20MG
751529;182434;HS20F026;169744;30/06/2022;AMP20MG
735083;182434;9780038;169744;30/12/2021;AMP20MG
750364;182434;9780038;169744;30/12/2021;AMP20MG
750362;182434;HS20D016;169744;30/04/2022;AMP20MG
740900;182434;9780038;169744;30/12/2021;AMP20MG
750525;182434;9780040;169744;30/01/2022;AMP20MG
748631;182434;9780040;169744;30/01/2022;AMP20MG
749950;182434;HS20D016;169744;30/04/2022;AMP20MG
751528;182434;HS20F026;169744;30/06/2022;AMP20MG
750503;182434;9780040;169744;30/01/2022;AMP20MG
748941;182434;9780040;169744;30/01/2022;AMP20MG
726175;182434; 9780038;169744;30/12/2021;AMP20MG
746970;182434;HS20D017;169744;30/04/2022;AMP20MG
746528;182434;9780038;169744;30/12/2021;AMP20MG
747455;182434;HS20D016;169744;30/04/2022;AMP20MG
745987;182434; 9780038;169744;30/12/2021;AMP20MG
746704;182434;9780038;169744;30/12/2021;AMP20MG
750495;182434;HS20D016;169744;30/04/2022;AMP20MG
746879;182434;HS20D017;169744;30/04/2022;AMP20MG
745894;182434;HS20D016;169744;30/04/2022;AMP20MG
728284;182434;9780036;169744;30/11/2021;AMP20MG
739077;182434;9780038;169744;30/12/2021;AMP20MG
741233;182434;9780038;169744;30/12/2021;AMP20MG
741232;182434;9780038;169744;30/12/2021;AMP20MG
737650;182434;9780038;169744;30/12/2021;AMP20MG
738552;182434;9780036;169744;30/11/2021;AMP20MG
731544;182434; 9780038;169744;30/12/2021;AMP20MG
736799;182434;9780036;169744;30/11/2021;AMP20MG
742221;182434;9780038;169744;30/12/2021;AMP20MG
737354;182434;9780036;169744;30/11/2021;AMP20MG
753137;182434;HS20F026;169744;30/06/2022;AMP20MG
753317;182434;HS20F026;169744;30/06/2022;AMP20MG
747738;182434;HS20I040;169744;30/09/2022;AMP20MG
747736;182434;9780040;169744;30/01/2022;AMP20MG
735081;182434;9780038;169744;30/12/2021;AMP20MG
748043;182434;9780040;169744;30/01/2022;AMP20MG
724650;182434; 9780038;169744;30/12/2021;AMP20MG
708689;182434; 9780038;169744;30/12/2021;AMP20MG
714458;182434; 9780038;169744;30/12/2021;AMP20MG
715969;182434; 9780038;169744;30/12/2021;AMP20MG
712137;182434;9780038;169744;31/12/2021;AMP20MG
714234;182434; 9780038;169744;30/12/2021;AMP20MG
702596;182434;9780036;169744;30/11/2021;AMP20MG
693243;182434;9780036;169744;30/11/2021;AMP20MG
703309;182434;9780037;169744;31/12/2021;AMP20MG
703304;182434;9780038;169744;31/12/2021;AMP20MG
687878;182434;9780036;169744;30/11/2021;AMP20MG
685264;182434;9780036;169744;30/11/2021;AMP20MG
685731;182434;9780036;169744;30/11/2021;AMP20MG
689979;182434;9780036;169744;30/11/2021;AMP20MG
690911;182434;9780036;169744;30/11/2021;AMP20MG
817420;182442;20110359;169753;30/11/2022;AMP5MG
821460;182442;20120049;169753;30/12/2022;AMP5MG
804572;182442;20040675;169753;30/04/2022;AMP5MG
821439;182442;20120049;169753;30/12/2022;AMP5MG
802806;182442;20120049;169753;30/12/2022;AMP5MG
804758;182442;20110033;169753;30/11/2022;AMP5MG
804461;182442;20110033;169753;30/11/2022;AMP5MG
800150;182442;20110033;169753;30/11/2022;AMP5MG
800149;182442;20100215;169753;30/10/2022;AMP5MG
800017;182442;20040675;169753;30/04/2022;AMP5MG
800016;182442;20040030;169753;30/04/2022;AMP5MG
782511;182442;20110033;169753;30/11/2022;AMP5MG
780905;182442;20040675;169753;30/04/2022;AMP5MG
792732;182442;20120049;169753;30/12/2022;AMP5MG
792354;182442;20110033;169753;30/11/2022;AMP5MG
787344;182442;20040675;169753;30/04/2022;AMP5MG
764464;182442;20110033;169753;30/11/2022;AMP5MG
758833;182442;20100215;169753;30/10/2022;AMP5MG
764247;182442;20040675;169753;30/04/2022;AMP5MG
769352;182442;20120049;169753;30/12/2022;AMP5MG
760629;182442;20040675;169753;30/04/2022;AMP5MG
760628;182442;20100215;169753;30/10/2022;AMP5MG
763795;182442;20110033;169753;30/11/2022;AMP5MG
762465;182442;20120049;169753;30/12/2022;AMP5MG
744964;182442;20040030;169753;30/04/2022;AMP5MG
745479;182442;20100215;169753;30/10/2022;AMP5MG
758127;182442;20040675;169753;30/04/2022;AMP5MG
755693;182442;20040675;169753;30/04/2022;AMP5MG
756279;182442;20040675;169753;30/04/2022;AMP5MG
752946;182442;20110359;169753;30/11/2022;AMP5MG
710726;182442;19100092;169753;30/10/2021;AMP5MG
688269;182442;19100092;169753;30/10/2021;AMP5MG
681711;182442;19100092;169753;30/10/2021;AMP5MG
779770;182444;26584242;169755;30/07/2022;MILIGRAMA
809019;182444;26584356;169757;31/03/2023;AMP1000MG
796162;182444;26584271;169757;30/07/2022;AMP1000MG
802441;182444;26584348;169757;30/03/2023;AMP1000MG
819461;182444;26584389;169757;30/06/2023;AMP1000MG
810655;182444;26584348;169757;30/03/2023;AMP1000MG
825294;182444;26584391;169757;30/06/2023;AMP1000MG
805594;182444;26584092;169757;30/12/2021;AMP1000MG
805593;182444;  26584241;169757;30/07/2022;AMP1000MG
806710;182444;26584356;169757;31/03/2023;AMP1000MG
819469;182444;26584389;169757;30/06/2023;AMP1000MG
811143;182444;26584336;169757;30/09/2022;AMP1000MG
817116;182444;26584392;169757;30/06/2023;AMP1000MG
796639;182444;26584332;169757;30/09/2022;AMP1000MG
823361;182444;26584355;169757;31/03/2023;AMP1000MG
823360;182444;26584391;169757;30/06/2023;AMP1000MG
820142;182444;26584356;169757;31/03/2023;AMP1000MG
820141;182444;26584392;169757;30/06/2023;AMP1000MG
827540;182444;26584355;169757;31/03/2023;AMP1000MG
829356;182444;26584391;169757;30/06/2023;AMP1000MG
817437;182444;26584336;169757;30/09/2022;AMP1000MG
817113;182444;26584392;169757;30/06/2023;AMP1000MG
826114;182444;26584392;169757;30/06/2023;AMP1000MG
820842;182444;26584067;169757;30/12/2021;AMP1000MG
820841;182444;26584092;169757;30/12/2021;AMP1000MG
828497;182444;26584390;169757;30/09/2024;AMP1000MG
828496;182444;26584392;169757;30/06/2023;AMP1000MG
826907;182444;26584356;169757;31/03/2023;AMP1000MG
828374;182444;26584391;169757;30/06/2023;AMP1000MG
828373;182444;26584356;169757;31/03/2023;AMP1000MG
819862;182444;26584389;169757;30/06/2023;AMP1000MG
828265;182444;26584390.;169757;30/06/2023;AMP1000MG
828182;182444;26584357;169757;30/03/2023;AMP1000MG
828181;182444;26584390;169757;30/09/2024;AMP1000MG
823534;182444;26584390.;169757;30/06/2023;AMP1000MG
823512;182444;26584390;169757;30/09/2024;AMP1000MG
798835;182444;26584132;169757;30/03/2022;AMP1000MG
809711;182444;26584332;169757;30/09/2022;AMP1000MG
820906;182444;26584390;169757;30/09/2024;AMP1000MG
802463;182444;26584357;169757;30/03/2023;AMP1000MG
826475;182444;26584391;169757;30/06/2023;AMP1000MG
826474;182444;26584390;169757;30/09/2024;AMP1000MG
826358;182444;26584282;169757;30/07/2022;AMP1000MG
826248;182444;26584355;169757;31/03/2023;AMP1000MG
821327;182444;26584392;169757;30/06/2023;AMP1000MG
801355;182444;26584271;169757;30/07/2022;AMP1000MG
823518;182444;26584389;169757;30/06/2023;AMP1000MG
823517;182444;26584356;169757;31/03/2023;AMP1000MG
823516;182444;26584391;169757;30/06/2023;AMP1000MG
823515;182444;26584336;169757;30/09/2022;AMP1000MG
823514;182444;26584390.;169757;30/06/2023;AMP1000MG
823513;182444;26584355;169757;31/03/2023;AMP1000MG
823510;182444;26584389;169757;30/06/2023;AMP1000MG
823509;182444;26584390;169757;30/09/2024;AMP1000MG
823508;182444;26584356;169757;31/03/2023;AMP1000MG
823507;182444;26584391;169757;30/06/2023;AMP1000MG
823506;182444;26584336;169757;30/09/2022;AMP1000MG
823505;182444;26584355;169757;31/03/2023;AMP1000MG
796161;182444;26584332;169757;30/09/2022;AMP1000MG
819429;182444;26584392;169757;30/06/2023;AMP1000MG
809647;182444;26584356;169757;31/03/2023;AMP1000MG
811420;182444;26584356;169757;31/03/2023;AMP1000MG
811417;182444;26584357;169757;30/03/2023;AMP1000MG
805400;182444;26584242;169757;30/07/2022;AMP1000MG
827108;182444;26584355;169757;31/03/2023;AMP1000MG
820663;182444;26584392;169757;30/06/2023;AMP1000MG
802812;182444;26584348;169757;30/03/2023;AMP1000MG
796641;182444;26584332;169757;30/09/2022;AMP1000MG
802748;182444;26584332;169757;30/09/2022;AMP1000MG
802746;182444;26584357;169757;30/03/2023;AMP1000MG
802745;182444;26584271;169757;30/07/2022;AMP1000MG
802744;182444;26584132;169757;30/03/2022;AMP1000MG
